x,n,payoff_C,payoff_D,epi_size,C,eta,beta,gamma,theta,x0,n0,L,Dr,Dg,Game
0.03749300363990433,3.0452822729967615e-05,-0.0038525347160399573,-0.0032460687008297896,0.0036592147703258813,0.1,0.2,0.30000000000000004,0.30000000000000004,0.5,0.5,0.5,300,0.5,0.5,PD
0.03041722842721605,1e-05,-0.0031105541430319216,-0.0018873732065398732,0.002313424535646758,0.1,0.2,0.30000000000000004,0.4,0.5,0.5,0.5,300,0.5,0.5,PD
0.029528012356110904,1e-05,-0.003032708352797242,-0.001687158825492159,0.002135468802135469,0.1,0.2,0.30000000000000004,0.5,0.5,0.5,0.5,300,0.5,0.5,PD
0.02675925061625671,1e-05,-0.0027001837615393174,-0.0011977355689022356,0.0015237459681904126,0.1,0.2,0.30000000000000004,0.6,0.5,0.5,0.5,300,0.5,0.5,PD
0.025469822908907296,1e-05,-0.0025500475697920145,-0.0011421051051051052,0.0014570125681236793,0.1,0.2,0.30000000000000004,0.7000000000000001,0.5,0.5,0.5,300,0.5,0.5,PD
0.024111234181389492,1e-05,-0.0024143712490268046,-0.0008417834501167835,0.0011900789678567457,0.1,0.2,0.30000000000000004,0.8,0.5,0.5,0.5,300,0.5,0.5,PD
0.023271180445671447,1e-05,-0.0023298515737960185,-0.0005970802469135802,0.0009342676009342676,0.1,0.2,0.30000000000000004,0.9,0.5,0.5,0.5,300,0.5,0.5,PD
0.022841972775449897,1e-05,-0.0022976019241463686,-0.0005080954287620955,0.0008564119675230786,0.1,0.2,0.30000000000000004,1.0,0.5,0.5,0.5,300,0.5,0.5,PD
0.43133592952391325,0.0001486788658866726,-0.1478693520825687,-0.14778532197875738,0.2527527527527528,0.1,0.2,0.4,0.1,0.5,0.5,0.5,300,0.5,0.5,PD
0.05593926933091336,1e-05,-0.005996494583472362,-0.006703707540874208,0.007485263040818597,0.1,0.2,0.4,0.2,0.5,0.5,0.5,300,0.5,0.5,PD
0.04029372048334283,0.0001991327684897674,-0.004135988366697207,-0.0037257774989904206,0.004571237904571238,0.1,0.2,0.4,0.30000000000000004,0.5,0.5,0.5,300,0.5,0.5,PD
0.03816818341101735,0.000114830871288405,-0.0038476765858777625,-0.0028070186115316587,0.0034590145701256813,0.1,0.2,0.4,0.4,0.5,0.5,0.5,300,0.5,0.5,PD
0.03532235346813843,1e-05,-0.003590980491602714,-0.002432439272605939,0.0028584139695250806,0.1,0.2,0.4,0.5,0.5,0.5,0.5,300,0.5,0.5,PD
0.03160743529863868,1e-05,-0.0031984062840618404,-0.0019541251251251252,0.0023467912356801247,0.1,0.2,0.4,0.6,0.5,0.5,0.5,300,0.5,0.5,PD
0.027630717964255994,1e-05,-0.0027869276387498614,-0.0013200952619285952,0.001746190635079524,0.1,0.2,0.4,0.7000000000000001,0.5,0.5,0.5,300,0.5,0.5,PD
0.026673103152374776,1e-05,-0.0027012971415860307,-0.0013200810810810812,0.0017795573351128907,0.1,0.2,0.4,0.8,0.5,0.5,0.5,300,0.5,0.5,PD
0.02537043689904116,1e-05,-0.0025611711378044715,-0.001053126960293627,0.0015126237348459571,0.1,0.2,0.4,0.9,0.5,0.5,0.5,300,0.5,0.5,PD
0.024505257421550238,1e-05,-0.0024532947836725617,-0.0008306671671671673,0.0011900789678567457,0.1,0.2,0.4,1.0,0.5,0.5,0.5,300,0.5,0.5,PD
0.47920119949597717,0.0023670880510138492,-0.4309920844265334,-0.4308691520837812,0.8163830497163831,0.1,0.2,0.5,0.1,0.5,0.5,0.5,300,0.5,0.5,PD
0.14569543283218114,1e-05,-0.01702654754754755,-0.016804094594594594,0.019697475253030807,0.1,0.2,0.5,0.2,0.5,0.5,0.5,300,0.5,0.5,PD
0.04502825590088383,8.912291153087589e-05,-0.004779048181385963,-0.0054385371257606304,0.0063174285396507615,0.1,0.2,0.5,0.30000000000000004,0.5,0.5,0.5,300,0.5,0.5,PD
0.040167162431060444,0.00019894005126367033,-0.004109338551166355,-0.004793863892233227,0.005627850072294517,0.1,0.2,0.5,0.4,0.5,0.5,0.5,300,0.5,0.5,PD
0.038530056749944544,0.0001877744795730752,-0.003912233468891646,-0.003197353179482038,0.0041263485707930155,0.1,0.2,0.5,0.5,0.5,0.5,0.5,300,0.5,0.5,PD
0.036860964414838826,1.6032909486427618e-05,-0.003856508299746393,-0.003234522580110943,0.0038038038038038036,0.1,0.2,0.5,0.6,0.5,0.5,0.5,300,0.5,0.5,PD
