x,n,payoff_C,payoff_D,epi_size,C,eta,beta,gamma,theta,x0,n0,L,Dr,Dg,Game
0.038705603385955335,5.51607594771682e-05,-0.003948983062840637,-0.003194836767602089,0.0034034034034034033,0.1,0.1,0.1,0.1,0.5,0.5,0.5,200,0.5,0.5,PD
0.027210220546813827,1e-05,-0.002724925450450451,-0.0012867169669669672,0.0013263263263263263,0.1,0.1,0.1,0.2,0.5,0.5,0.5,200,0.5,0.5,PD
0.02409426243650014,1e-05,-0.002412147047047047,-0.0007611426426426427,0.0008508508508508508,0.1,0.1,0.1,0.30000000000000004,0.5,0.5,0.5,200,0.5,0.5,PD
0.02239990503591525,1e-05,-0.0022419955955955955,-0.0004357912912912913,0.0006006006006006006,0.1,0.1,0.1,0.4,0.5,0.5,0.5,200,0.5,0.5,PD
0.021466695507241798,1e-05,-0.0021494131881881883,-0.00026059984984984987,0.00032532532532532533,0.1,0.1,0.1,0.5,0.5,0.5,0.5,200,0.5,0.5,PD
0.021815931144442347,1e-05,-0.0021844443693693695,-0.0003857308558558559,0.00045045045045045046,0.1,0.1,0.1,0.6,0.5,0.5,0.5,200,0.5,0.5,PD
0.021527121475836828,1e-05,-0.0021519154154154155,-0.00026060060060060066,0.0003503503503503503,0.1,0.1,0.1,0.7000000000000001,0.5,0.5,0.5,200,0.5,0.5,PD
0.020860724485726984,1e-05,-0.002089359734734735,-0.00016049136636636635,0.0003003003003003003,0.1,0.1,0.1,0.8,0.5,0.5,0.5,200,0.5,0.5,PD
0.02085702317363585,1e-05,-0.002086857507507508,-0.00016049136636636635,0.00032532532532532533,0.1,0.1,0.1,0.9,0.5,0.5,0.5,200,0.5,0.5,PD
0.020891828801801075,1e-05,-0.0020918619619619623,-0.0002355671921921922,0.00037537537537537537,0.1,0.1,0.1,1.0,0.5,0.5,0.5,200,0.5,0.5,PD
0.04791271859256632,0.00015361624075120462,-0.004936451072909099,-0.005751195226807789,0.006306306306306306,0.1,0.1,0.2,0.1,0.5,0.5,0.5,200,0.5,0.5,PD
0.03859936988900309,2.6419016147369577e-05,-0.003987811269745192,-0.0029380126771814006,0.0033533533533533534,0.1,0.1,0.2,0.2,0.5,0.5,0.5,200,0.5,0.5,PD
0.031007568627418627,1e-05,-0.0031553142892892898,-0.0019374320570570572,0.002302302302302302,0.1,0.1,0.2,0.30000000000000004,0.5,0.5,0.5,200,0.5,0.5,PD
0.026841375704621227,1e-05,-0.0027624674924924928,-0.0014618907657657659,0.0018018018018018018,0.1,0.1,0.2,0.4,0.5,0.5,0.5,200,0.5,0.5,PD
0.024632369623686354,1e-05,-0.002464693818818819,-0.0008362286036036037,0.0011011011011011012,0.1,0.1,0.2,0.5,0.5,0.5,0.5,200,0.5,0.5,PD
0.023196657110838157,1e-05,-0.002322066866866867,-0.0006610307807807808,0.0009009009009009009,0.1,0.1,0.2,0.6,0.5,0.5,0.5,200,0.5,0.5,PD
0.023779094283528274,1e-05,-0.0023821203203203203,-0.0006860649399399399,0.000925925925925926,0.1,0.1,0.2,0.7000000000000001,0.5,0.5,0.5,200,0.5,0.5,PD
0.023018508496620765,1e-05,-0.0023045512762762768,-0.0005359027777777778,0.0008008008008008008,0.1,0.1,0.2,0.8,0.5,0.5,0.5,200,0.5,0.5,PD
0.022239585304168884,1e-05,-0.002224480005005005,-0.0003857394894894895,0.0006256256256256256,0.1,0.1,0.2,0.9,0.5,0.5,0.5,200,0.5,0.5,PD
0.022601131297930604,1e-05,-0.0022620134134134135,-0.00048584609609609615,0.0007507507507507507,0.1,0.1,0.2,1.0,0.5,0.5,0.5,200,0.5,0.5,PD
0.23162601374973396,1e-05,-0.032905407532532537,-0.0329215762012012,0.04284284284284284,0.1,0.1,0.30000000000000004,0.1,0.5,0.5,0.5,200,0.5,0.5,PD
0.042708995800744484,0.00019162187777492856,-0.0044875639511745,-0.004166034495860767,0.004954954954954955,0.1,0.1,0.30000000000000004,0.2,0.5,0.5,0.5,200,0.5,0.5,PD
0.039158596398104345,4.772269379189505e-05,-0.004019361821469652,-0.003181128403551004,0.0038038038038038036,0.1,0.1,0.30000000000000004,0.30000000000000004,0.5,0.5,0.5,200,0.5,0.5,PD
0.03455510077507414,1e-05,-0.003483103178178179,-0.002312861861861862,0.002627627627627628,0.1,0.1,0.30000000000000004,0.4,0.5,0.5,0.5,200,0.5,0.5,PD
0.02895851930723046,1e-05,-0.002925106506506507,-0.0015620236486486487,0.0018768768768768769,0.1,0.1,0.30000000000000004,0.5,0.5,0.5,0.5,200,0.5,0.5,PD
0.026977832485403606,1e-05,-0.002749953478478479,-0.001361793918918919,0.0018018018018018018,0.1,0.1,0.30000000000000004,0.6,0.5,0.5,0.5,200,0.5,0.5,PD
0.02587330255847616,1e-05,-0.002587302952952953,-0.0011615758258258259,0.0015515515515515516,0.1,0.1,0.30000000000000004,0.7000000000000001,0.5,0.5,0.5,200,0.5,0.5,PD
0.025786864577863406,1e-05,-0.002579796271271271,-0.0010364474474474474,0.0013263263263263263,0.1,0.1,0.30000000000000004,0.8,0.5,0.5,0.5,200,0.5,0.5,PD
0.023351731112932095,1e-05,-0.0023621053803803806,-0.000861234984984985,0.0011761761761761762,0.1,0.1,0.30000000000000004,0.9,0.5,0.5,0.5,200,0.5,0.5,PD
0.023718615167906718,1e-05,-0.002372111411411412,-0.00108646996996997,0.0016016016016016017,0.1,0.1,0.30000000000000004,1.0,0.5,0.5,0.5,200,0.5,0.5,PD
0.4473362836301615,1.66346660502471e-05,-0.2079509370618101,-0.20799563586208736,0.37147147147147147,0.1,0.1,0.4,0.1,0.5,0.5,0.5,200,0.5,0.5,PD
0.05599443159403459,1.4742255159157728e-05,-0.00595500474280698,-0.0063345096190330725,0.007082082082082082,0.1,0.1,0.4,0.2,0.5,0.5,0.5,200,0.5,0.5,PD
0.041917926258437904,0.00018164682538723319,-0.004310530165615504,-0.0033799873534934364,0.0042292292292292295,0.1,0.1,0.4,0.30000000000000004,0.5,0.5,0.5,200,0.5,0.5,PD
0.039620976620174754,0.00010486357221536087,-0.004161872118282891,-0.0032700043670725897,0.003903903903903904,0.1,0.1,0.4,0.4,0.5,0.5,0.5,200,0.5,0.5,PD
0.03580037974450016,1e-05,-0.00365826483983984,-0.0029385101351351354,0.0033533533533533534,0.1,0.1,0.4,0.5,0.5,0.5,0.5,200,0.5,0.5,PD
0.035758371516668865,1e-05,-0.003705812912912913,-0.002638207957957958,0.003103103103103103,0.1,0.1,0.4,0.6,0.5,0.5,0.5,200,0.5,0.5,PD
0.0304038705482705,1e-05,-0.003142808908908909,-0.0018373246996996999,0.0024274274274274274,0.1,0.1,0.4,0.7000000000000001,0.5,0.5,0.5,200,0.5,0.5,PD
0.028330120468474062,1e-05,-0.002882571521521522,-0.0014368888888888888,0.001851851851851852,0.1,0.1,0.4,0.8,0.5,0.5,0.5,200,0.5,0.5,PD
0.026941950278858217,1e-05,-0.002694898723723724,-0.0013367687687687688,0.0017767767767767767,0.1,0.1,0.4,0.9,0.5,0.5,0.5,200,0.5,0.5,PD
0.02721373907719263,1e-05,-0.0027499506006006006,-0.0012616981981981982,0.0017517517517517517,0.1,0.1,0.4,1.0,0.5,0.5,0.5,200,0.5,0.5,PD
