x,n,payoff_C,payoff_D,epi_size,C,eta,beta,gamma,theta,x0,n0,L,Dr,Dg,Game
0.99999,0.9796312122374431,0.9766424686660925,0.0,0.0015515515515515516,0.1,0.1,0.4,0.4,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9796562929241613,0.9768999525558829,0.0,0.0011011011011011012,0.1,0.1,0.4,0.5,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9796563708376425,0.9767915596993407,0.0,0.0011761761761761762,0.1,0.1,0.4,0.6,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9796624888678511,0.9770876750251218,0.0,0.0007007007007007007,0.1,0.1,0.4,0.7000000000000001,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9796707948505534,0.9770563883476873,0.0,0.0008258258258258258,0.1,0.1,0.4,0.8,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9796720962115734,0.9769461286601269,0.0,0.000975975975975976,0.1,0.1,0.4,0.9,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9796716070233227,0.9771721913928358,0.0,0.0006006006006006006,0.1,0.1,0.4,1.0,0.5,0.5,0.5,200,-0.5,-0.5,H
0.4757030884974422,0.00013121966875295662,-0.4646562304878755,-0.46472328255843487,0.8825575575575576,0.1,0.1,0.5,0.1,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9789752327498791,0.9660389437330319,0.0,0.02072072072072072,0.1,0.1,0.5,0.2,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9794958749412663,0.9739128164903786,0.0,0.006356356356356356,0.1,0.1,0.5,0.30000000000000004,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9795823767508625,0.9754714158481486,0.0,0.0036036036036036037,0.1,0.1,0.5,0.4,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9796191625658831,0.9763302573200103,0.0,0.001976976976976977,0.1,0.1,0.5,0.5,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9796437644747394,0.9764446231550395,0.0,0.001851851851851852,0.1,0.1,0.5,0.6,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9796497747672139,0.9764725969869978,0.0,0.0016266266266266266,0.1,0.1,0.5,0.7000000000000001,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9796604965561204,0.9765227214796115,0.0,0.0015515515515515516,0.1,0.1,0.5,0.8,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9796632929095144,0.9765959819538556,0.0,0.0015515515515515516,0.1,0.1,0.5,0.9,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9796655878514569,0.9766932420106967,0.0,0.0012512512512512512,0.1,0.1,0.5,1.0,0.5,0.5,0.5,200,-0.5,-0.5,H
0.4766320449122554,0.0003889486791204146,-0.49826438144453755,-0.49841993189260947,0.95,0.1,0.1,0.6,0.1,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9768049786700762,0.9394812480399223,0.0,0.06784284284284284,0.1,0.1,0.6,0.2,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9792987019420101,0.9697399239107821,0.0,0.014014014014014014,0.1,0.1,0.6,0.30000000000000004,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9795293374548667,0.974201943769708,0.0,0.005930930930930931,0.1,0.1,0.6,0.4,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9795870455838092,0.9746690603672269,0.0,0.00497997997997998,0.1,0.1,0.6,0.5,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9796205157091432,0.975411370343705,0.0,0.0038038038038038036,0.1,0.1,0.6,0.6,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.979628762144943,0.9754662903971629,0.0,0.0035535535535535533,0.1,0.1,0.6,0.7000000000000001,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9796386714242117,0.9758517857310972,0.0,0.0027277277277277276,0.1,0.1,0.6,0.8,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9796485927519288,0.9758404094909869,0.0,0.002702702702702703,0.1,0.1,0.6,0.9,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9796557259185883,0.9764387119615425,0.0,0.0017517517517517517,0.1,0.1,0.6,1.0,0.5,0.5,0.5,200,-0.5,-0.5,H
0.47648172874213063,0.0003465576070907676,-0.507229426121167,-0.5072743720215906,0.9679179179179179,0.1,0.1,0.7000000000000001,0.1,0.5,0.5,0.5,200,-0.5,-0.5,H
0.42904569879719906,0.00018347411503084708,-0.17107999832083567,-0.17112625968558687,0.29994994994994995,0.1,0.1,0.7000000000000001,0.2,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9789024094354759,0.9661851537687325,0.0,0.02007007007007007,0.1,0.1,0.7000000000000001,0.30000000000000004,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9794025530363313,0.9726209173122952,0.0,0.008708708708708709,0.1,0.1,0.7000000000000001,0.4,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9795138191255621,0.9737402053515573,0.0,0.006481481481481481,0.1,0.1,0.7000000000000001,0.5,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9795720613117276,0.9756697099692526,0.0,0.003078078078078078,0.1,0.1,0.7000000000000001,0.6,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9795947594342403,0.9753586061131139,0.0,0.0035535535535535533,0.1,0.1,0.7000000000000001,0.7000000000000001,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9796133802060495,0.9759494246175158,0.0,0.0025275275275275276,0.1,0.1,0.7000000000000001,0.8,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9796361313783852,0.9759543460726945,0.0,0.0024524524524524526,0.1,0.1,0.7000000000000001,0.9,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9796381335930958,0.9763831542137361,0.0,0.0017767767767767767,0.1,0.1,0.7000000000000001,1.0,0.5,0.5,0.5,200,-0.5,-0.5,H
0.47631142919699165,0.00033508993079742617,-0.5146594773024322,-0.514536434569352,0.9826826826826827,0.1,0.1,0.8,0.1,0.5,0.5,0.5,200,-0.5,-0.5,H
0.4717980696728015,0.0002929538339352827,-0.3743918794600169,-0.3744390521454022,0.7027277277277277,0.1,0.1,0.8,0.2,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9776846258415908,0.9559430234067674,0.0,0.037412412412412416,0.1,0.1,0.8,0.30000000000000004,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9791808651494203,0.9711636641038248,0.0,0.010785785785785786,0.1,0.1,0.8,0.4,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9794234013480199,0.97312082921131,0.0,0.007682682682682683,0.1,0.1,0.8,0.5,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9795192826619554,0.9748485473681333,0.0,0.0045045045045045045,0.1,0.1,0.8,0.6,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.979558806510807,0.9747240312201135,0.0,0.00487987987987988,0.1,0.1,0.8,0.7000000000000001,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9795900022770455,0.9751224489551349,0.0,0.004029029029029029,0.1,0.1,0.8,0.8,0.5,0.5,0.5,200,-0.5,-0.5,H
